"Data Source","World Development Indicators",

"Last Updated Date","2020-04-09",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Gibraltar","GIB","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.036","","","","","0.022","","","","","0.02","","","","","","","","","","","0.022","0.022","","","0.026","","","","","0.134","","","","0.152","0.13","","","","","0.0867","","","","0.104","0.0971","","","","","0.1","","","","","","0.0788","","","",
"Gambia, The","GMB","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.043","","","","","","","","","","0.041","","","","","0.04","","","","","","","","","","0.081","","","","","","","","0.016","","","","0.035","","","","","","0.1152","0.1187","0.1149","0.1174","0.1033","0.1102","","0.038","","","","","0.1077","","","","",
"Guinea-Bissau","GNB","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.045","","","","","","","","","","0.052","","","","","","","","","","0.141","","","","","0.144","","","","","","","","","0.177","","0.166","","","","","","","","0.1392","","","","0.0527","0.0817","0.045","0.0626","","","","0.2","","","","",
"Equatorial Guinea","GNQ","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.167","","","","","","","","","","0.086","","","","","","","","","","","","","","","","","","","","0.281","","","","","0.208","0.246","","","","","","","","0.2111","","","","","","","","","","","","","0.4","","",
"Greece","GRC","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","1.3","1.2","1.3","1.3","1.4","1.4","1.4","1.5","1.5","1.6","1.6","1.7","1.7","1.9","2","2","2.1","2.2","2.3","2.3","2.4","2.5","2.6","2.8","2.9","2.9","3.1","3.3","3.2","3.3","3.4","3.6","3.7","3.8","3.8","3.9","3.9","4","4.1","4.2","4.3","4.38","","","","5","5.35","","6.043","","6.0515","6.0786","6.0831","6.0846","6.1082","","4.592","","","",
"Grenada","GRD","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.222","","","","","","","","","","0.346","","","","","","","","","","","","","","0.49","","","","0.553","","0.5","","","0.578","","0.65","","0.4055","","0.5819","0.5709","0.5697","0.5681","0.5664","","","0.668","","","","","","","","","","","1.4471","","",
"Greenland","GRL","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","1.169","","","","","","","","","","0.905","","","","","","","","","","1.135","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.184","","","","","0.271","","","","","0.274","","","","","","","","","","","","","","0.47","","","","0.26","","0.78","","","0.25","","1.1","","0.933","","0.8751","","","","","","","","","","0.9039","","","","","","","","","0.355","",
"Guam","GUM","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","1.187","","","","","","","","","","","","","1.084","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.255","","","","","","","","","","0.235","","","","","0.249","","","","","","","","","0.165","0.168","","","","","0.17","","","0.112","","0.33","","0.181","","","0.4859","","","","","","","","","0.2159","0.6898","","","","","","","","0.799","",
"High income","HIC","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.11178155755886","","","","","","","","","","2.62528430155971","","","","","","","","","","","","","","","3.00354461372993","","","","",
"Hong Kong SAR, China","HKG","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.327","","","","","0.396","","","","","0.663","","","","","0.672","","","","","0.826","","","","","","0.932","","","","","","","1.204","1.271","1.319","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.081","","","","","0.19","","","","","0.269","","","","","0.269","","","","0.331","","0.332","","","0.691","","","","0.829","","0.7","0.411","","","","0.65","","0.832","","","0.5634","","","","","0.3635","","","","","","","","0.9999","","","0.6086","0.3144","","",
"Heavily indebted poor countries (HIPC)","HPC","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0875801083375912","","","","","","","","","","0.113725875688509","","","","","","","","","","","","","","","0.157673894007864","","","","",
"Croatia","HRV","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","1.673","1.738","1.808","1.858","1.88","1.944","","","","","2.1255","1.9544","1.9958","1.9755","1.9619","1.9689","2.0597","2.0552","1.9146","1.8055","2.383","2.374","2.4","2.444","2.4","2.5","2.47","2.59","2.661","","2.8428","2.8956","2.9727","3.017","3.1244","","2.9962","","","",
"Haiti","HTI","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.105","","","","","0.07","","","","","0.08","","","","","0.081","","","","","","0.11","","","0.141","0.137","","","0.143","","0.08","","0.084","0.092","","0.16","","","0.236","","","","","","","","","","","","","0.1372","","","","","","","0.2345","",
"Hungary","HUN","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","1.5","1.6","1.7","1.7","1.8","1.9","1.9","2","1.9","2","2","2.1","2.1","2.2","2.2","2.2","2.3","2.3","2.4","2.5","2.3","2.3","2.4","2.4","2.5","2.5","2.6","2.7","2.7","2.7","3.1687","3.2671","3.3348","3.291","3.3425","3.3463","3.3897","3.4414","3.5158","3.5499","","","3.6679","3.7706","3.8435","3.2284","3.5076","3.2125","3.612","3.5341","2.8894","2.9803","3.1046","3.2259","3.3415","3.1159","3.2312","","","",
"IBRD only","IBD","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.23621838157215","","","","","","","","","","1.17627662295382","","","","","","","","","","","","","","","1.45611305770463","","","","",
"IDA & IBRD total","IBT","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.06977097108635","","","","","","","","","","1.02283615319178","","","","","","","","","","","","","","","1.205736970898","","","","",
"IDA total","IDA","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.319758840206745","","","","","","","","","","0.380865743276658","","","","","","","","","","","","","","","0.444726495385134","","","","",
"IDA blend","IDB","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.567825448313153","","","","","","","","","","0.646063565221933","","","","","","","","","","","","","","","0.719938912438773","","","","",
"Indonesia","IDN","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.021","","","","","0.032","","","","","0.037","","","","","0.037","","","","0.085","","0.08","","0.106","","","","","","0.142","0.144","0.148","","0.058","0.16","","","","","","0.162","","","0.1338","","","0.13","0.288","","0.1443","0.1391","","0.3075","0.3118","","0.274","","0.3777","","",
"IDA only","IDX","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.174443763995898","","","","","","","","","","0.221844054540619","","","","","","","","","","","","","","","0.301557494177189","","","","",
"Isle of Man","IMN","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.248","","","","","0.26","","","","","0.308","","","","","","","","","","","0.684","","","","","0.787","","","","0.577","","","","","","","","","","","","","","","","","","","","1.449","","","","","","","","","",
"India","IND","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.21","","","","","0.205","","","","","0.205","","","","","0.204","","","","","0.371","0.27","","","0.396","","","","0.407","","","1.2252","0.48","0.407","","","","","0.513","","0.5276","0.5386","0.557","0.5644","0.5735","0.5776","0.5869","0.6002","0.6154","0.6237","0.6634","0.7394","0.6997","0.7182","0.7256","","0.7592","0.7776","","",
"Not classified","INX","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","2","2.1","2.1","2.1","2.2","2.3","2.2","2.4","2.4","2.6","2.786","","2.347","3.08","3.187","","","2.6198","2.6613","2.6414","2.7702","2.7819","2.9536","3.0861","","",
"Iran, Islamic Rep.","IRN","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.244","","","","","0.257","","","","","0.306","","","","","","","","","","","0.338","","","","","0.347","0.376","0.318","","","","","0.318","","","0.85","","1.049","","","","","","0.8732","0.8786","0.531","","","","0.89","","","","1.4862","1.14","","","","",
"Iraq","IRQ","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.195","","","","","0.2","","","","","0.309","","","","","","","","","","0.563","0.568","","","","","0.596","0.576","","","0.603","","","0.603","","","","","0.55","","","0.543","","","0.658","0.66","","0.528","","","0.6416","","","","0.8607","","0.84","0.8217","","",
"Iceland","ISL","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","1.2","1.2","1.2","1.2","1.2","1.2","1.2","1.2","1.3","1.3","1.4","1.5","1.6","1.6","1.7","1.8","1.9","1.9","2","2","2.1","2.2","2.3","2.3","2.4","2.6","2.6","2.7","2.7","2.8","2.8","2.8","3","3","3","3","3.1","3.3","3.3","3.4","3.4522","3.4995","3.6067","3.6354","3.6276","3.6271","3.647","3.6927","3.7247","3.6919","3.5654","3.457","3.5084","3.5719","3.6317","3.7826","3.8857","3.9701","","",
"Israel","ISR","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","2.472","","","","","2.5","","","","","2.881","2.974","3.156","3.304","","","","","","2.694","3.094","3.167","3.214","3.323","3.353","3.215","3.2","3.207","3.21","3.195","3.207","3.303","3.657","3.696","3.731","4.8555","3.766","3.793","3.775","3.915","3.766","3.91","","3.82","","","3.67","3.633","","","3.4114","3.3427","3.3423","3.5375","3.0844","3.1906","3.2176","","","",
"Italy","ITA","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.8","3.7","3.9","4.1","4","4.1","4.2","4.2","4.4","4.4","4.1","4.203","","3.7","","4.242","3.802","","","3.8608","3.9371","3.9588","3.9174","4.0323","4.0931","","",
"Jamaica","JAM","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.386","","","","","0.502","","","","","0.38","","","","","","","","","0.361","","0.359","","","0.489","","","","","","0.57","","","0.472","","0.57","1.401","1.401","","","","","","0.8306","","","","","0.3953","","","","0.3541","0.4688","0.3815","0.4175","0.4588","1.3199","","",
"Jordan","JOR","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.346","","","","","0.37","","","","","0.404","","","","","0.378","","","","","0.786","1.114","1.128","","1.159","","","","","","","1.348","","","1.625","","","1.66","0.9921","1.9314","1.8763","2.0462","2.2156","2.293","2.059","2.2591","2.3132","2.4671","2.246","2.1513","2.2572","","","2.2223","2.2312","2.8407","1.4099","2.3436","","",
"Japan","JPN","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","1","1","1","1","1","1","1","1","1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.1","1.2","1.2","1.2","","1.3","","","","1.5","","","","","1.701","","1.7528","","1.8286","","1.9021","","1.9556","","2.0057","","2.0538","","2.1088","","2.164","","2.2302","","2.247","","2.274","","2.3414","","2.4118","","","",
"Kazakhstan","KAZ","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","3.036","3.154","3.253","3.396","3.531","3.629","3.724","3.791","3.872","3.962","3.976","3.839","3.908","3.766","3.604","3.635","3.639","3.301","3.528","3.201","3.292","3.302","3.612","3.539","3.6","3.7","3.88","3.877","3.7","3.687","3.4867","3.5279","3.4684","3.4795","3.2522","","","","","",
"Kenya","KEN","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.092","","","","","0.075","","","","","0.125","","","","","0.127","","","","","","0.099","0.12","","","0.154","","","","","0.045","","","0.138","","0.132","","","","","","","0.1357","","","","","","0.1692","0.1714","0.1724","0.1777","0.1854","0.1937","0.1988","","","","","",
"Kyrgyz Republic","KGZ","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","2.602","3.088","2.769","3.061","2.928","3.039","3.147","3.25","3.323","3.369","3.374","3.412","3.349","3.118","3.096","3.208","3.293","3.058","3.01","2.875","2.823","2.679","2.6","2.6","2.5","","2.39","2.301","2.4822","2.4594","1.8953","1.927","1.9124","1.9068","1.876","","","","","",
"Cambodia","KHM","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.028","","","","","0.045","","","","","0.062","","","","","","","","","","","","","0.058","","","","","","","","","0.107","0.104","0.105","","0.1136","","0.1475","0.296","0.1684","","","","","","","","0.2444","0.2378","0.2302","0.2264","0.1651","0.4759","0.1682","","","","","",
"Kiribati","KIR","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.541","","","","","","","","","","0.613","","","","","","","","","","0.516","","","","","","0.497","","","","0.193","0.176","0.186","0.13","","","","","","","","","","","","","","","0.2541","0.327","0.3996","0.1433","","0.2028","","","","","","",
"St. Kitts and Nevis","KNA","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.235","","","","","","","","","","0.312","","","","","","","","","","0.36","","","","0.458","","","","","","0.6863","0.6829","0.7488","0.7656","0.9198","1.0723","1.106","1.0959","1.0384","1.0268","1.095","1.0652","","","","","","","","","","","","","","2.523","","","","",
"Korea, Rep.","KOR","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","0.5","0.5","0.5","0.6","0.6","0.6","0.7","0.7","0.8","0.8","0.9","1","1","1.1","1.1","1.2","1.2","1.3","1.3","1.3","1.4","1.5","1.573","1.6907","1.7527","1.8041","1.8645","1.9319","1.9934","1.9836","2.0378","2.0843","2.1708","2.2168","2.2596","2.3124","2.3661","","",
"Kuwait","KWT","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.871","","","","","1.263","","","","","0.954","","","","","","","","","","1.698","1.412","1.62","","","","1.566","","","","0.183","","","","","1.783","","1.89","","","","","","1.9","1.5","1.8","1.4521","1.8818","1.8833","1.8944","2.4245","2.4383","2.4323","2.4825","2.588","2.5789","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.21933520954993","","","","","","","","","","1.61099961094735","","","","","","","","","","","","","","","2.19020002816464","","","","",
"Lao PDR","LAO","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.02","","","","","0.041","","","","","0.066","","","","","","0.051","","","","","","","","","0.729","","","","","0.234","","","","","0.3413","0.586","","","","0.2847","","","","0.3531","0.2805","","","","0.1968","0.8306","","0.1808","0.4525","0.4997","","","","","",
"Lebanon","LBN","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.778","","","","","0.938","","","","","0.726","","","","","","","","","1.693","","1.714","","1.255","","","","","","1.862","","1.326","","1.862","","","","2.1","","","","3.4242","","","","","2.8984","2.7373","","","2.6707","2.9705","","2.52","2.3168","2.3478","2.2485","2.271","","",
"Liberia","LBR","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.077","","","","","0.08","","","","","0.079","","","","","0.08","","","","","","0.106","","0.107","","","","","","","","","","","","","","0.023","","","","","","","0.0324","","","","0.0139","","0.0228","","","","","0.0373","","","","",
"Libya","LBY","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.152","","","","","0.259","","","","","0.368","","","","","","","","","","1.333","1.633","1.562","1.44","","","","","","","1.071","","","1.441","","","","1.245","","","","","","","1.2393","","","","1.8442","1.9619","1.9","","","","2.1107","1.95","","2.1581","","",
"St. Lucia","LCA","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.139","","","","","","","","","","0.187","","","","","","","","","","","","","","0.285","","","","","","0.35","0.393","","0.544","","0.56","","0.473","","","","0.819","0.438","0.4658","0.4192","0.507","","0.1853","0.1596","0.1053","","","","","","","","","","",
"Latin America & Caribbean","LCN","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.23119865502216","","","","","","","","","","1.60048216798082","","","","","","","","","","","","","","","2.16993112325967","","","","",
"Least developed countries: UN classification","LDC","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0873392760362051","","","","","","","","","","0.138773208282796","","","","","","","","","","","","","","","0.258515594124712","","","","",
"Low income","LIC","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.137650083337495","","","","","","","","","","0.172377010726688","","","","","","","","","","","","","","","0.324906629199297","","","","",
"Liechtenstein","LIE","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.223","","","","","0.172","","","","","0.169","","","","","0.169","","","","","","0.134","0.134","","","0.181","","","","0.146","","0.1391","0.1654","0.2071","0.1848","0.2218","0.2785","0.3046","0.3461","0.3746","0.424","0.4433","","","0.5409","0.5223","0.5226","0.5564","0.6256","0.6843","0.7262","","","1.0869","","0.9746","1.0578","0.958","","",
"Lower middle income","LMC","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.875945713211916","","","","","","","","","","0.615465063137649","","","","","","","","","","","","","","","0.74709085356065","","","","",
"Low & middle income","LMY","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.06376873797647","","","","","","","","","","1.02165180929926","","","","","","","","","","","","","","","1.21785163056599","","","","",
"Lesotho","LSO","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.042","","","","","0.048","","","","","0.032","","","","","0.032","","","","","","","","","","0.071","","","","","0.043","","","0.05","","0.054","","","","","","","","0.0464","","","","","","","0.0676","","","","","","","","","",
"Late-demographic dividend","LTE","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.36713987267919","","","","","","","","","","1.45381873708883","","","","","","","","","","","","","","","1.94568942740016","","","","",
"Lithuania","LTU","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","3.72","3.816","3.885","3.941","3.977","4.027","3.905","3.928","3.978","4.091","4.0636","4.0966","4.1222","4.113","4.1307","4.01","4.027","","","","","3.95","4.034","3.664","","3.9138","4.0284","4.1497","4.2205","4.2646","4.2993","4.337","","","",
"Luxembourg","LUX","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","1","1","1","1","1","1","1","1","1.1","1.1","1.1","1.2","1.2","1.2","1.2","1.3","1.3","1.3","1.5","1.6","1.7","1.5","1.7","1.7","1.7","1.8","1.9","1.8","1.9","2","2","2","2.1","2.1","2.2","2.2","2.3","2.4","2.4","2.5","2.5","2.5","2.6","2.7","2.73","2.852","","2.862","","","2.7643","2.7486","2.7761","2.7997","2.8564","2.9222","2.9234","3.0266","","",
"Latvia","LVA","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","3.623","","","","","4.099","4.077","4.112","4.183","4.162","4.6934","4.6063","4.084","3.6199","3.4133","3.3482","3.4803","3.4219","3.2767","3.3391","3.4118","3.2832","3.3959","3.4188","3.5486","3.6443","3.7484","3.6452","3.8846","3.7123","3.0758","3.0853","3.0952","3.1473","3.1804","3.1736","3.1946","","","",
"Macao SAR, China","MAC","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.41","","","","","","","","","","0.634","","","","","","","","","","1.067","1.122","","","","","2.428","1.562","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.106","","","","","0.082","","","","","0.076","","","","","0.076","","","","","","0.054","0.064","","","","","0.217","0.214","","","","","0.214","0.363","","","0.46","","","","0.483","","","0.5299","","","0.5851","","0.6465","0.62","","","0.63","0.6104","","","0.7273","","",
"Monaco","MCO","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","2.4","1.958","2.208","2.25","2.375","2.36","2.417","2.4","2.32","2.36","2.385","2.231","2.185","","","","","","","2.857","","","3","","","5.81","","","","","","","","","","","","","","","","6.6667","6.7196","6.5789","6.5617","","","","","",
"Moldova","MDA","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","2.816","2.895","3.007","3.089","3.193","3.297","3.37","3.444","3.52","3.573","3.55","3.484","3.51","3.555","3.564","3.513","3.562","3.582","3.631","3.245","3.18","2.694","","2.636","","","2.66","2.668","","","2.439","2.4673","2.4695","2.5619","2.5389","3.2002","","","","",
"Madagascar","MDG","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.115","","","","","0.093","","","","","0.097","","","","","0.096","","","","","","0.099","","","","0.101","","","","","0.12","","","","","0.272","0.107","","","","","0.087","0.1362","0.1476","0.1562","0.1801","0.1705","0.1813","0.186","0.1813","0.1953","0.144","0.1427","","0.1812","","","","","",
"Maldives","MDV","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","0.033","","","","","","","","","","","0.049","0.065","","","","","","","","0.07","0.1915","","0.2845","","0.4","0.6672","","","","0.777","","","","0.9729","","","1.6424","","1.4838","1.4403","","","","1.8863","3.1381","1.0379","","","",
"Middle East & North Africa","MEA","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.683434533779206","","","","","","","","","","1.25044798459107","","","","","","","","","","","","","","","1.25940059965317","","","","",
"Mexico","MEX","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1.1","1.3","1.4","1.5","1.6","1.6","1.4","1.2","1.7","1.9259","1.5","1.5","1.5","2.893","1.749","1.864","1.888","1.925","1.959","2.1747","2.0405","2.0497","2.0915","2.1383","2.2513","2.2478","","","",
"Marshall Islands","MHL","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.422","","","","0.471","","","","","","","0.595","0.456","","0.6107","0.6286","0.4554","","","","","","","",
"Middle income","MIC","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.12616105426688","","","","","","","","","","1.08254611041183","","","","","","","","","","","","","","","1.32241987324859","","","","",
"North Macedonia","MKD","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","0.89","0.919","0.953","1.012","1.025","1.121","1.114","1.158","1.238","1.311","1.344","1.466","1.495","1.679","1.671","1.809","1.901","1.952","2.033","2.14","2.168","2.342","2.371","2.343","2.315","2.297","2.251","2.249","2.246","2.211","2.201","2.191","","","","","2.546","","2.627","2.5924","2.6759","2.7258","2.7748","2.7962","","2.8736","","","","",
"Mali","MLI","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.014","","","","","0.019","","","","","0.023","","","","","0.023","","","","","0.039","0.038","","","","0.039","","0.043","0.054","","0.051","","","","0.047","0.043","0.063","","","","0.044","","","","0.085","","","0.0775","0.049","0.0922","0.1019","0.1035","0.1069","","","","0.1393","","","",
"Malta","MLT","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.891","","","","","","","","","","1.072","1.026","","","","1.276","","","","","","1.172","1.266","","1.38","","","2.032","2.015","1.973","2.259","2.446","2.422","2.453","","","","2.465","2.607","2.591","2.654","2.926","","3.183","","","3.88","3.351","","3.073","3.0738","3.1525","3.2818","3.4641","3.6795","3.826","","","","",
"Myanmar","MMR","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.065","","","","","0.085","","","","","0.114","","","","","","","","","","","0.203","","","","0.27","","","","0.081","0.078","","","","","0.293","","","","0.297","0.302","","","","0.3701","0.3833","0.4197","0.4433","0.4792","0.4927","0.5271","0.5554","0.5851","","","","0.6214","0.864","","",
"Middle East & North Africa (excluding high income)","MNA","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.574900060514768","","","","","","","","","","1.22146874896273","","","","","","","","","","","","","","","1.0694376664304","","","","",
"Montenegro","MNE","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.03","1.986","","2.087","2.0311","2","2.0227","2.1336","2.1794","2.3337","","","","",
"Mongolia","MNG","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.91","","","","","1.378","","","","","1.729","","","","","","","","","","","","","","","","","","","","2.538","2.695","2.618","","","","","","2.433","2.54","","","2.7548","","","","","","2.8857","2.6759","2.7637","2.8763","3.0549","3.1059","3.1807","3.2426","2.8866","","","",
"Northern Mariana Islands","MNP","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.445","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.043","","","","","0.056","","","","","0.053","","","","","","","","","","0.025","0.027","0.026","","","0.021","","","","0.028","0.012","","","","","","","","","","0.024","","","","0.0253","","0.0254","","0.026","0.0443","0.0473","0.0508","0.0529","0.0549","","","","0.0735","","",
"Mauritania","MRT","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.024","","","","","0.027","","","","","0.056","","","","","0.055","","0.069","","","","","","","0.083","0.113","","","","","0.063","","","0.063","","0.138","","","","","","","","","0.1029","","","","","0.1269","0.1515","","","0.068","0.1531","0.1655","","0.179","","",
"Mauritius","MUS","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.215","","","","","0.255","","","","","0.24","","","","","0.235","","","","","0.521","0.552","","","","0.529","","","","0.858","0.811","0.835","0.847","0.844","0.845","0.85","","","","","","","","","1.0718","","","1.1549","1.17","1.1857","1.2019","1.4468","1.3739","1.6299","1.9321","2.0246","","","","",
"Malawi","MWI","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.027","","","","","0.021","","","","","0.013","","","","","","","","","","","0.019","","","0.087","","","","","0.023","0.022","","","0.028","","","","","","","","","","0.011","0.021","","","","0.018","0.018","0.019","","","","","","0.0157","","","",
"Malaysia","MYS","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.143","","","","","0.161","","","","","0.232","","","","","0.234","","","","","0.255","0.255","","","","0.315","0.335","0.348","0.367","0.374","0.392","0.393","0.411","0.431","0.449","0.478","0.496","0.658","","0.683","0.6964","","0.7033","","","","","","0.9259","","1.1731","1.2784","1.3273","","","1.5132","","","","",
